Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
525	Karan	Nov 22, 2015	Yes	good	the phone is very good and fast . its like great pone. i am very happy with this phone.
526	keyan	Nov 22, 2015	Yes	its perfect	Snapdeal delivery is very fast, they delivered within 3, days, its worth fot ur money camera charity good oly
527	polo	Nov 22, 2015	Yes	Just Amazing	Infocus M260 is an amazing product and i thanks to snapdeal letting the mobile join in my palm hands
528	Guru pandya	Nov 22, 2015	Yes	Infocus M260 8GB	Infocus M260 8GB its a nice phone and feature is awsm
529	vishu	Nov 22, 2015	Yes	camera and battery	Yes this is a very good handset from all the way first like his back camera front camera and batteries is so good and touch screen so smooth and looking great features and price budget is so  good on the all way
530	Mazzy	Nov 22, 2015	Yes	The real king of smartphones	I am reviewing after 2 weeks of using this phone and i recommend  everyone about this product and its a true snapdeal dil ki deal product .a must have smartphone for every indiviual
531	Sumit	Nov 20, 2015	Yes	Infocus m260	Product is very nice and most important 1GB RAM and 8GB ROM and 5.0.2 lollipop version 5mp real camera 2mp front camera and i am using for infocus m260
532	daksh	Nov 20, 2015	Yes	infocus m260	Very good phone and value for mony Snapdeal service are very good and fast...
533	Kuldeep Kumar	Nov 20, 2015	Yes	everything is okay but little bit brightness is low	everything is okay but little bit brightness is low
534	Murugan	Nov 20, 2015	Yes	I love infocus	Infocus is my friend. Infocus my hands.Infocus my
535	BALU	Nov 20, 2015	Yes	BEST PHONE FOR ENTER TO ANDROID PHONE	I RECOMONDED THE PHONE FOR, WHICH PERSON THINKING ABOUT BEST QUALITY AND CHEAP PRICE ANDROID PHONE
536	smart phone	Nov 20, 2015	Yes	Infocus M260 8GB	super   camera quality bad  and is very good
537	GVREDDY	Nov 20, 2015	Yes	good mobile at this price range	Best price i got from snapdeal compare to other online stores, camara quality good.,battery back up good, only thing head phones not included in the box.
538	hari	Nov 20, 2015	Yes	Excelent	I have purchased infocus M260 8GB its very nice smart phone in a budget price exclusive in snap deal only im happy with snap deal
539	for new nd budget people i recomend it.	Nov 20, 2015	Yes	good phone in low price	After three days use I m sharing my views as Battery Backup 5 Display quality 4 Touch quality  4 Performance 4 Cameras 3.5 out of 5. No heating issue over all. Thanx SNAPDEAL nd Infocus for providing us a too budget nd power packed smartphone.
540	abhi	Nov 20, 2015	Yes	worthy for the price	A very good mobile at this cost. Pros: good battery backup(lasting for 1day for heavy usage). network connection is good. touch also working well.  easy one hand operation. camera quality is good. easy installing apps b'coz of google play(a pre installed app). cons: heating occurs while using
541	Cuitte	Nov 19, 2015	Yes	Awesome phone	It is a very good phone. It has good looks. Good touch and very good features.
542	sandeep	Nov 19, 2015	Yes	Good product with low rate	This a good one with this rate.storage capacity is good.
543	Mahi	Nov 19, 2015	Yes	Happy	Happy with the product and wil recommend to others
544	amiet kashyap	Nov 19, 2015	Yes	AWESOME	One Word only Awesome quality delivery timing price everything was speechless I will  recommend snapdeal to everyone
545	murugesan	Nov 19, 2015	Yes	Infocus M260 8GB	Product are very good performance and all settings and camera fun ok
546	ASIRVATHAM	Nov 19, 2015	Yes	INFOCUS M260 MOBIL IS GOOD	INFOCUS M260 MOBIL IS GOOD  using is very soft mobile good look camera is perfect gud Mobil super
547	Deepak Saini	Nov 19, 2015	Yes	True Performer	Phone is Best in its Class Below 5K Price
