Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
153	Preet	Nov 16, 2015	Yes	Worth purchase at snapdeal	It was my first purchase with snapdeal. Was very excited to recieve my iphone. Really impressed with the par excellence delivery of my  product. Thanku snapdeal
154	Deals na snapdeal dhaaa	Nov 16, 2015	Yes	Super snapdeal	Snapdeal is the one of the best online site.It gives proper delivery at proper time.all the products are original.i had purchased two iPhones it is good
155	Pankaj	Nov 16, 2015	Yes	Good Mobile phone	Feelings awsome . Better than other moble. Luv it
156	mobile freak	Nov 16, 2015	Yes	good phone	speedy delivery by snapdeal...well packed manufactured current month...alll welll genuine product
157	Hash	Nov 16, 2015	Yes	Awesome	Awesome Phone . I am loving it. 100% safe and great deal.
158	Dak	Nov 16, 2015	Yes	iphone6	its ok. the product was delivered in time . i feel proud to become  member of apple family
159	preet	Nov 16, 2015	Yes	I phone	Snapdeal is best .......I love to buy frm snapdeal
160	Jay	Nov 16, 2015	Yes	Jagannath Mosambe	The product is awesome it has class battery backup
161	Devendra Gautam	Nov 12, 2015	Yes	Perfect	Wahooo !!!! what a phone from snapdeal !!! Really guys it a awesome phone.. Everything was perfect.
162	amit beniwal	Nov 12, 2015	Yes	best site ever	Snapdeal is the best site ever not for product pirchaseing for deliver in time and product in the picture is same as actual customer do not have confusion in buying the product and its refund policy is also good
163	tilak raj	Nov 12, 2015	Yes	iPhone 6	Good phone nice look samart look lovely battery backup
164	Vipin	Nov 12, 2015	Yes	Awesome product and delivery	They delivered a well and neat phone within two days of order
165	Kuldeep	Nov 12, 2015	Yes	Great phone and a very quick delivery	Awesome experience with snap deal...yet again
166	Bishesh	Nov 12, 2015	Yes	Thank you snapdeal	Well, I wont go on with reviewing Apple. But lemme tell you why I choose snapdeal for buying this product. This is the 2nd time I have bought a pricey cell phone from snapdeal, and the reason being the caution they show with the delivery of their products. My friend also bought this phone from a different seller and i can see the difference in packaging. Not only this, my snadeal courier guy waited patiently while i opened the package in front of him and it was only after that he asked for the cod payment. Besides this, i compared the price of this phone at a dozen of online stores while buying, and yes snapdeal had it at the lowest price, and even if some other sites were selling it at par with snapdeal price they were not having the 2 yr warranty. thank you for bringing a smile to my face by giving me a better deal everytime.
167	Anurag	Nov 12, 2015	Yes	Iphone 6 review	It is good. I m so happy by getting this phone from Snapdeal. Thank you so much Snapdeal.
168	Rakesh	Nov 12, 2015	Yes	Satisfied!	Fast delivery, excellent product! Recommended Anytime! If you don't have an Iphone, you dont have an Iphone!
