Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
180	Ananya	May 13, 2015	Yes	iPhone 6 Plus	It was a wonderful experience buying iPhone 6 Plus from Snapdeal. The product was delivered in extremely good  condition in time. I think Snapdeal is doing wonderful  job. My congratulations for wonderful and successful  future ahead for the entire team of Snapdeal. Keep it  up guys!!
181	Seema	May 06, 2015	Yes	Very good	I am loving the experience
182	Chirag jhalani	May 06, 2015	Yes	Perfect. It doesn't get any better	FAST SHIPPING RELIABLE PRODUCT THUMBS UP
183	apple lover	May 06, 2015	Yes	best smart phone	you may check the reviews of iphone 6 plus online. overall i am very happy with the phone. decent upgrade from my previous iphone 4s
184	plus	May 06, 2015	Yes	Perfect. It doesn't get any better	smart and good
185	Mir Ali	May 06, 2015	Yes	Suppurb	Fast product delivery and excellent customer care service
186	Deepika	May 06, 2015	Yes	elated to have this :)	This is a phablet from Apple....touch is fantastic....experience is superb!!
187	Dipesh Parekh	May 06, 2015	Yes	I would buy the products again & again from only snapdeal..	I had ordered for iphone 6 plus 128 gb. For this product not a single online site has offered me the rate which I got it frm snapdeal...th diff between other sites & snapdeal was approx Rs.8ooo to 9000.00, Secondly after purchasing th product they updating you about your product time to time . Whn I got th product it was in perfect seal pack condition with all th proper documents & accessories..I am very much thankful to snapdeal coz of ths competitive rate of iphone6 plus 128gb I was able to give a precious gift to my son on his birrhday...As a buyer I suggest all to buy from snapdeal as I have got v good experienced...
188	Deepak Bhakoo	May 06, 2015	Yes	Perfect Phone Indeed	This is how a phone is designed. Ok comes with a few flaws especially the top and bottom bar. Bottom is somewhat ok but top! Comeon. It looks awful.   iOS is amazing. Fast and fluid. Apps and games work absolutely wonderful. Yes the os is closed but still its a joy to operate every day.
189	plus	May 06, 2015	Yes	Very Big screen... long battery	Now days number mobiles are producing but apple iPhone 6 plus is better than for mobile  Very long battery Smart design fast operating .... smart looking
190	Raees	May 06, 2015	Yes	awesome product	Perfect delivery from snapdeal and the product is awesome.
191	Arvind N	Apr 26, 2015	Yes	Awesome mobile at best rate	Good Product and received the product before the expected date
192	Tejas	Apr 26, 2015	Yes	Excellent Product from Apple	This is my first Apple Iphone and it is truly gorgeous, brilliant 5.5 inch display, awesome battery life, thin & stylish design, great camera. Best mobile I had ever had.
193	pooja	Apr 26, 2015	Yes	Great Phone	Best Phone I've ever used...operating system better than android,bb or windows...doesn't hang like my sony xperia, camera resolution and display are awesome...
194	Rigby S	Apr 26, 2015	Yes	Highly satisfied	Cudnt get better
195	Guest	Apr 26, 2015	Yes	Product is excellent, Delivery pathetic	Product: The product in itself is excellent, no complaints on that side.Using it for a week now...no bendgate type issue till now. Delivery: The seller used some xpressbees courier and it took  more than 7 days to deliver in lucknow from jaipur, which is slower than the indian post. Packaging: The packaging was good, the box was wrapped around with bubble sheet so no damages Would have given 5 star if the delivery time was less.
196	vels	Apr 26, 2015	No	advance working process inbuilt memory	more apps accept this mobile i like 8 mp camera
197	Sumeetg	Apr 26, 2015	Yes	Perfect Buy	The performance of the phone is top notch. Screen is crisp, bright and displays true colours. Although the phone is 5.5 inches, it can be easily managed, I have small palms and despite that I can easily handle the phone. The weight is 172 gms but it doesn't feel bulky, or heavy. Comparing with the size you will experience it's light weight. I have used iPhone 6 also but i found the plus to be more appealing. Since the screen size is large and it's great to watch videos or browsing the web. Nowadays we don't watch videos more often but for web browsing purpose it is the best. The camera is one of the best, the optical image stabilisation works very well and the images come out clean and crisp. The battery is awesome, the battery lasts for 2 days after 2 hrs of voice calling, 4 hrs of web browsing and 1/2 hr camera usage, and 1 hr of music. The long lasting battery will probably draw large number of consumers to buy this mobile phone. Overall I am very delighted to own this beautiful piece of mobile phone.
198	Gopal	Apr 26, 2015	No	dam good..	bloody great for what it is and this is my 1st apple product i always had android before this and it is so much faster and the transitions are smoother had m8 which was a great phone but now have 6+ for 3 weeks a little different to android but i am working through it love it recommend it. Yes the battery life is awesome take it from a Android fan I love my iPhone 6 plusmy be thing is having to use a computer to put music on the phone I have an iPhone 6 Plus and it is the best! Best resolution and best battery life! buy it who can afford it! I have tried note2,note3,note4,htc,hawawi etc etc but iPhone 6 and plus has its own class superb screen resolution superb touch superb bouncing software and I would say no phone can come close to iPhone brothers and sisters please buy iPhone if you can afford. After having had the ip6+ I will say every feature advertised is near perfect. However it does take getting used to the physical size of the phone. This handling difference has been a real change in my handling habits. And I am 5'11. Of course there are a few bugs to be worked out in iOS 8 but that is to be expected. Battery life is excellent. But no better than my Droid Turbo that I have as well.  i like it very much.reason its brilliant quality and without hanging and lagging super sensitive touch and others its better than android any versions
199	Saurabh	Apr 26, 2015	Yes	Excellent!	Got it delivered very fast and in excellent condition.
